lang_pair,src_num_texts,src_num_tokens,src_num_segments,tgt_num_texts,tgt_num_tokens,tgt_num_segments,tot_num_tokens
eng_Latn-jiv_Latn,12996,291238,27023,12996,216915,27277,508153
zho_Hani-uzb_Cyrl,37201,49329,59501,37201,457821,43696,507150
ceb_Latn-ukr_Cyrl,20672,291075,19650,20672,214673,19609,505748
fon_Latn-wol_Latn,23876,276128,14488,23876,229183,14154,505311
shp_Latn-spa_Latn,45775,206826,39138,45775,287617,39222,494443
cak_Latn-ceb_Latn,7629,302921,14823,7629,190196,6571,493117
ara_Arab-mlt_Latn,18120,242972,12737,18120,244826,14660,487798
ceb_Latn-djk_Latn,7565,189990,6545,7565,290215,17684,480205
dyu_Latn-kmb_Latn,25165,251688,12977,25165,227459,12467,479147
deu_Latn-wln_Latn,50314,204884,12300,50314,270206,11448,475090
deu_Latn-wol_Latn,29114,233291,11274,29114,238959,16174,472250
dyu_Latn-ssw_Latn,28526,298324,15674,28526,168774,14767,467098
ara_Arab-orm_Latn,24422,290688,14277,24422,174117,14245,464805
ceb_Latn-quc_Latn,7751,192603,6664,7751,265311,13776,457914
bam_Latn-orm_Latn,30262,257290,15773,30262,199098,16419,456388
eng_Latn-sme_Latn,63042,234964,81461,63042,221020,17957,455984
bre_Latn-nep_Deva,58390,241335,13883,58390,213969,10826,455304
ceb_Latn-msa_Latn,26560,231889,24206,26560,221768,20506,453657
zho_Hani-tat_Cyrl,25475,26599,54611,25475,426059,28287,452658
zho_Hani-kir_Cyrl,46611,60913,50027,46611,390288,25280,451201
cak_Latn-deu_Latn,7394,289000,14231,7394,159456,6237,448456
eng_Latn-glv_Latn,14937,216415,26520,14937,231958,9143,448373
ara_Arab-wln_Latn,49334,192300,10534,49334,253837,10399,446137
ara_Arab-fry_Latn,40742,208516,12725,40742,235186,14884,443702
cak_Latn-nep_Deva,7208,283325,13973,7208,158928,20,442253
deu_Latn-djk_Latn,7358,159739,6235,7358,278428,16967,438167
aze_Latn-lao_Laoo,21313,257608,17889,21313,179357,16028,436965
djk_Latn-nep_Deva,7182,273304,16677,7182,159332,21,432636
zho_Hani-jav_Latn,97927,104082,103718,97927,322798,13520,426880
deu_Latn-quc_Latn,7687,164575,6445,7687,261294,13588,425869
nep_Deva-quc_Latn,7522,163950,21,7522,256650,13404,420600
eng_Latn-arz_Arab,18753,212438,39529,18753,201243,21452,413681
ceb_Latn-ewe_Latn,7870,195105,6754,7870,216262,9596,411367
aka_Latn-kon_Latn,23036,222509,9982,23036,185839,8272,408348
ceb_Latn-mam_Latn,7694,190980,6608,7694,213271,11215,404251
aka_Latn-dyu_Latn,19101,208306,10521,19101,191037,10355,399343
deu_Latn-roh_Latn,10671,185628,12994,10671,213301,11624,398929
fry_Latn-nep_Deva,34729,199751,12853,34729,192394,4642,392145
amu_Latn-ceb_Latn,7800,197883,13934,7800,193111,6701,390994
ceb_Latn-guj_Gujr,7913,192376,6683,7913,197482,16443,389858
ara_Arab-lug_Latn,22453,240441,14819,22453,148013,16590,388454
deu_Latn-ewe_Latn,7945,168660,6822,7945,216002,9717,384662
aze_Latn-glg_Latn,19046,170872,17069,19046,213581,17122,384453
ceb_Latn-ppk_Latn,7693,190741,6655,7693,188618,13334,379359
ewe_Latn-nep_Deva,7704,211061,9398,7704,166895,21,377956
nep_Deva-wln_Latn,41307,164739,5334,41307,212258,9388,376997
ceb_Latn-rom_Latn,7873,195028,6759,7873,181835,8420,376863
deu_Latn-mam_Latn,7697,164244,6447,7697,212273,11209,376517
bho_Deva-kas_Arab,11710,190206,6641,11710,184881,1025,375087
mam_Latn-nep_Deva,7550,208410,10999,7550,163542,21,371952
ceb_Latn-est_Latn,8820,216085,7646,8820,151211,5259,367296
hne_Deva-kas_Arab,9671,183261,605,9671,183154,688,366415
ful_Latn-kmb_Latn,19092,167659,12719,19092,198103,12130,365762
ceb_Latn-wol_Latn,7849,194659,6740,7849,170288,8807,364947
amu_Latn-deu_Latn,7823,198074,13999,7823,166482,6572,364556
amu_Latn-nep_Deva,7667,194442,13734,7667,165764,21,360206
bam_Latn-kik_Latn,16924,202544,10163,16924,156676,9063,359220
aze_Latn-jav_Latn,41100,176720,14651,41100,182149,14790,358869
eng_Latn-ido_Latn,18103,183481,34485,18103,172437,15554,355918
ceb_Latn-kab_Latn,7865,194738,6749,7865,160631,7157,355369
jav_Latn-nep_Deva,36107,175637,16925,36107,178351,12324,353988
deu_Latn-ppk_Latn,7714,164442,6516,7714,188682,13354,353124
deu_Latn-ssw_Latn,14227,190303,8022,14227,161529,10288,351832
deu_Latn-rom_Latn,7962,168440,6629,7962,182682,8483,351122
nep_Deva-ppk_Latn,7578,163953,21,7578,185209,13088,349162
ban_Latn-min_Latn,19823,182326,11194,19823,166503,10190,348829
nep_Deva-kin_Latn,37000,208503,3919,37000,138300,6932,346803
nep_Deva-rom_Latn,7782,167430,21,7782,179148,8308,346578
nep_Deva-wol_Latn,10126,172772,128,10126,173604,8974,346376
zho_Hani-yor_Latn,22657,30915,25081,22657,314625,15674,345540
zho_Hani-bre_Latn,55578,90893,59890,55578,253054,19660,343947
crh_Latn-uig_Arab,24529,170713,17751,24529,172410,16820,343123
zho_Hani-snd_Arab,12994,13234,31563,12994,326703,11810,339937
eng_Latn-mwl_Latn,10409,164598,21759,10409,174728,11227,339326
deu_Latn-kab_Latn,8575,170889,6917,8575,163632,7506,334521
ceb_Latn-ssw_Latn,7793,192987,6687,7793,138214,8624,331201
ceb_Latn-lav_Latn,8169,196779,6898,8169,133262,6746,330041
zho_Hani-uig_Arab,16912,17199,36440,16912,312177,4762,329376
ceb_Latn-eus_Latn,8178,196458,6892,8178,132636,6724,329094
aka_Latn-bam_Latn,14266,168842,7606,14266,160032,7793,328874
kab_Latn-nep_Deva,7811,158226,7064,7811,167222,27,325448
aka_Latn-kmb_Latn,15566,177849,7945,15566,145686,6573,323535
zho_Hani-cak_Latn,7831,7831,8559,7831,313968,15379,321799
nep_Deva-ssw_Latn,9753,174395,447,9753,144434,9035,318829
ceb_Latn-wal_Latn,7708,191332,6608,7708,125996,8893,317328
zho_Hani-wln_Latn,43088,68418,49254,43088,246830,10150,315248
zho_Hani-djk_Latn,7869,7869,8607,7869,306650,18643,314519
eng_Latn-aym_Latn,10330,182268,21494,10330,130936,10592,313204
eng_Latn-csb_Latn,31604,159325,42285,31604,151470,9286,310795
ceb_Latn-quw_Latn,7849,194040,6721,7849,115919,10830,309959
ceb_Latn-chr_Cher,7829,193856,6711,7829,115526,6808,309382
deu_Latn-fao_Latn,16333,163276,17278,16333,145494,17116,308770
zho_Hani-ibo_Latn,21825,29164,24110,21825,277334,14488,306498
ara_Arab-ori_Orya,17928,157083,8266,17928,148874,7176,305957
ara_Arab-bak_Cyrl,14999,167866,15925,14999,134156,15834,302022
ast_Latn-deu_Latn,30252,165304,12362,30252,136517,13314,301821
ceb_Latn-syr_Syrc,7798,192511,6683,7798,108340,0,300851
ceb_Latn-cha_Latn,7221,162053,6330,7221,134359,6418,296412
eng_Latn-bar_Latn,16699,151205,35075,16699,141411,18296,292616
deu_Latn-sme_Latn,38490,148244,12986,38490,143839,10390,292083
ceb_Latn-shi_Latn,7641,189100,6569,7641,102691,10432,291791
deu_Latn-wal_Latn,7750,165215,6494,7750,126535,8955,291750
ara_Arab-ewe_Latn,7177,100887,8248,7177,188071,8485,288958
zho_Hani-div_Thaa,12717,12843,31243,12717,275225,26954,288068
amu_Latn-ara_Arab,7439,184372,13168,7439,103647,8584,288019
nep_Deva-wal_Latn,7592,163744,20,7592,123969,8780,287713
ara_Arab-ssw_Latn,12886,128530,10633,12886,157136,10246,285666
ceb_Latn-zul_Latn,7769,190637,6692,7769,94910,6146,285547
ara_Arab-mam_Latn,7049,98954,8127,7049,186585,9966,285539
ara_Arab-rom_Latn,7795,107469,8912,7795,177901,8274,285370
chr_Cher-deu_Latn,7932,116416,6931,7932,168423,6631,284839
ast_Latn-nep_Deva,32340,149656,11200,32340,134895,8108,284551
bjn_Latn-min_Latn,25378,152717,14149,25378,131591,13378,284308
deu_Latn-quw_Latn,7890,167637,6588,7890,116474,10909,284111
eng_Latn-pcm_Latn,6276,137124,12216,6276,145721,10182,282845
ceb_Latn-hye_Armn,6486,166352,5887,6486,114197,3673,280549
ara_Arab-quc_Latn,6094,87058,7148,6094,193154,10423,280212
chr_Cher-nep_Deva,7727,113852,6754,7727,166088,23,279940
nep_Deva-quw_Latn,7701,165507,21,7701,113955,10663,279462
zho_Hani-quc_Latn,7877,7877,8607,7877,271309,14086,279186
bam_Latn-kmb_Latn,13256,146761,7656,13256,132260,7103,279021
deu_Latn-syr_Syrc,8016,168049,6615,8016,109685,2,277734
ara_Arab-ppk_Latn,7322,101897,8473,7322,173094,12354,274991
cha_Latn-deu_Latn,7240,134705,6439,7240,138672,6256,273377
zho_Hani-fry_Latn,35753,55248,44682,35753,218001,13646,273249
zho_Hani-nya_Latn,18184,25139,19854,18184,246433,16240,271572
nep_Deva-syr_Syrc,7730,164162,21,7730,106625,1,270787
ara_Arab-kab_Latn,8171,109589,9109,8171,161018,7226,270607
asm_Beng-kas_Arab,19079,120373,22570,19079,149690,2327,270063
deu_Latn-shi_Latn,7793,165925,6526,7793,104021,10619,269946
cha_Latn-nep_Deva,7109,132376,6325,7109,136243,3,268619
awa_Deva-mag_Deva,13675,139106,1871,13675,129307,1699,268413
nep_Deva-sme_Latn,33110,149381,8037,33110,118023,9143,267404
ceb_Latn-jiv_Latn,6457,159250,5599,6457,107966,13571,267216
aka_Latn-kik_Latn,13930,154495,6759,13930,111528,5603,266023
nep_Deva-shi_Latn,7629,163992,20,7629,101761,10380,265753
bam_Latn-ssw_Latn,15602,167238,9077,15602,94539,8197,261777
aka_Latn-ful_Latn,14232,148207,7514,14232,111614,7176,259821
arg_Latn-deu_Latn,14973,134352,13691,14973,123968,14706,258320
eng_Latn-ina_Latn,19127,125048,33145,19127,132260,11757,257308
aka_Latn-ssw_Latn,19247,165985,8369,19247,90816,6635,256801
mai_Deva-nep_Deva,28087,124686,8966,28087,123402,7340,248088
deu_Latn-jiv_Latn,6512,138904,5533,6512,108356,13636,247260
diq_Latn-pus_Arab,15085,103898,6548,15085,139995,7328,243893
jiv_Latn-nep_Deva,6387,106155,13353,6387,135617,15,241772
cat_Latn-ceb_Latn,15045,123529,15538,15045,116435,15054,239964
ara_Arab-djk_Latn,4848,72653,5784,4848,166113,10201,238766
aze_Latn-eus_Latn,15618,117925,7109,15618,120396,7502,238321
deu_Latn-glv_Latn,9000,111931,4888,9000,125836,4828,237767
nep_Deva-ori_Orya,22497,115703,2651,22497,117545,3189,233248
zho_Hani-zul_Latn,20928,24244,23083,20928,208653,14055,232897
ara_Arab-wal_Latn,7716,106583,8884,7716,125429,8891,232012
nep_Deva-uzb_Latn,30404,121345,3693,30404,108230,6466,229575
ben_Beng-sat_Olck,19605,129468,22915,19605,99771,1478,229239
ara_Arab-cak_Latn,4596,67375,5344,4596,159132,8068,226507
zho_Hani-ewe_Latn,7936,7936,8675,7936,218420,9713,226356
ara_Arab-chr_Cher,7950,109168,9090,7950,116442,6940,225610
ara_Arab-quw_Latn,7914,108810,9063,7914,116610,10924,225420
aze_Latn-nob_Latn,7975,100179,6439,7975,124964,6351,225143
nep_Deva-hbs_Latn,10462,107369,656,10462,117300,12642,224669
zho_Hani-mam_Latn,7777,7777,8494,7777,216616,11411,224393
ara_Arab-cha_Latn,7211,86600,9286,7211,134198,6418,220798
ara_Arab-syr_Syrc,8002,109152,9074,8002,109681,1,218833
aze_Latn-epo_Latn,13079,101802,5291,13079,116527,5149,218329
ara_Arab-shi_Latn,7912,108610,9042,7912,104527,10720,213137
csb_Latn-deu_Latn,21428,106033,6883,21428,104909,7172,210942
glv_Latn-nep_Deva,7331,112377,4282,7331,97562,388,209939
arz_Arab-deu_Latn,11743,103976,13566,11743,105720,13278,209696
fas_Arab-ori_Orya,9557,108429,5996,9557,99570,4802,207999
zho_Hani-amu_Latn,7854,7854,8583,7854,199608,14060,207462
afr_Latn-yid_Hebr,15672,109341,10811,15672,95739,13519,205080
eng_Latn-hsb_Latn,22825,106467,30151,22825,98280,6378,204747
zho_Hani-wol_Latn,14042,14284,14923,14042,186643,9776,200927
zho_Hani-ppk_Latn,7773,7773,8508,7773,192238,13592,200011
ara_Arab-ast_Latn,21653,91443,9291,21653,108251,10127,199694
ara_Arab-csb_Latn,20601,99676,5657,20601,97339,5799,197015
fra_Latn-mos_Latn,3987,99527,3901,3987,97029,3942,196556
ara_Arab-jiv_Latn,6478,88773,7545,6478,106495,13427,195268
ara_Arab-glv_Latn,8265,74091,6439,8265,120841,4673,194932
deu_Latn-gla_Latn,12255,89294,5067,12255,104064,4358,193358
zho_Hani-rom_Latn,7952,7953,8693,7952,183215,8489,191168
ceb_Latn-glv_Latn,3997,96824,3456,3997,92995,3409,189819
deu_Latn-gom_Deva,10690,100077,11915,10690,89247,10229,189324
diq_Latn-fas_Arab,9549,86686,5189,9549,94777,4591,181463
csb_Latn-nep_Deva,19355,87862,5633,19355,93326,2560,181188
deu_Latn-ful_Latn,17159,83811,7675,17159,96477,12205,180288
diq_Latn-kur_Latn,13690,91179,6204,13690,88655,7185,179834
crh_Latn-nep_Deva,22405,85176,4192,22405,91867,1480,177043
eng_Latn-prs_Arab,4316,82917,9406,4316,93306,5168,176223
zho_Hani-pus_Arab,27186,32493,30499,27186,142237,5375,174730
aze_Latn-gle_Latn,11490,76754,3271,11490,96628,3119,173382
zho_Hani-kab_Latn,8081,8254,8827,8081,161789,7219,170043
diq_Latn-tgk_Cyrl,13539,88341,5693,13539,79022,5987,167363
nep_Deva-uig_Arab,19115,87154,1644,19115,76950,3503,164104
ara_Arab-tir_Ethi,5536,76766,4409,5536,83770,824,160536
eng_Latn-ckb_Arab,7658,83513,12063,7658,76710,3691,160223
ara_Arab-kin_Latn,22471,92486,5516,22471,66247,3531,158733
mlt_Latn-nep_Deva,5937,77254,3100,5937,78905,1190,156159
aze_Latn-fil_Latn,4825,65985,4347,4825,88571,4298,154556
zho_Hani-ssw_Latn,9855,9947,10637,9855,144469,8927,154416
eng_Latn-jbo_Latn,12747,70232,25192,12747,82696,3932,152928
deu_Latn-ori_Orya,17055,73533,3431,17055,77667,1416,151200
eng_Latn-tlh_Latn,13433,89160,27475,13433,60621,11614,149781
eng_Latn-din_Latn,3069,70362,6476,3069,78833,3291,149195
eng_Latn-tuk_Latn,13091,82030,25423,13091,66855,9381,148885
deu_Latn-hsb_Latn,15648,74687,5681,15648,69954,4902,144641
zho_Hani-cha_Latn,7231,7231,7923,7231,134632,6434,141863
zho_Hani-wal_Latn,7755,7755,8459,7755,126674,8966,134429
deu_Latn-ibo_Latn,3999,62572,4045,3999,69858,3925,132430
zho_Hani-glv_Latn,8393,8773,9934,8393,123508,4735,132281
ara_Arab-hsb_Latn,14251,68650,4327,14251,63512,4373,132162
zho_Hani-csb_Latn,19448,32866,23249,19448,97445,5969,130311
zho_Hani-lao_Laoo,19280,26837,20618,19280,102436,6499,129273
arg_Latn-nep_Deva,14024,69130,2288,14024,58801,916,127931
zho_Hani-quw_Latn,7927,7927,8669,7927,116791,10947,124718
zho_Hani-chr_Cher,7955,7958,8697,7955,116586,6945,124544
aze_Latn-mlt_Latn,3687,59057,2978,3687,63757,2925,122814
zho_Hani-syr_Syrc,8010,8011,8751,8010,109776,1,117787
zho_Hani-jiv_Latn,6555,6555,7191,6555,109327,13759,115882
ara_Arab-nso_Latn,9474,46660,2891,9474,68567,2553,115227
hsb_Latn-nep_Deva,12006,54548,3723,12006,60127,1506,114675
zho_Hani-shi_Latn,7906,7906,8641,7906,104618,10722,112524
aze_Latn-crh_Latn,14697,54944,2644,14697,57181,2703,112125
ara_Arab-gla_Latn,7674,43766,3141,7674,65999,2502,109765
eng_Latn-lfn_Latn,7779,50463,15838,7779,55525,6674,105988
deu_Latn-nso_Latn,8988,44821,1908,8988,60103,1988,104924
zho_Hani-bak_Cyrl,10402,10691,20742,10402,88373,10850,99064
ara_Arab-asm_Beng,14011,47537,2094,14011,50261,15628,97798
aze_Latn-lat_Latn,1742,47594,1308,1742,49006,1571,96600
deu_Latn-tsn_Latn,19636,47956,2731,19636,47702,2731,95658
nep_Deva-nso_Latn,7053,40090,1460,7053,54736,1993,94826
eng_Latn-crh_Latn,10207,47625,12312,10207,45534,1905,93159
awa_Deva-sat_Olck,3736,57791,529,3736,32624,347,90415
zho_Hani-hsb_Latn,13937,25403,16652,13937,64551,4268,89954
arg_Latn-aze_Latn,10766,49235,1282,10766,36316,1783,85551
deu_Latn-ina_Latn,7243,40322,2577,7243,44668,2578,84990
ara_Arab-yid_Hebr,8157,38775,2346,8157,44920,2066,83695
gla_Latn-nep_Deva,4823,42935,1402,4823,35361,430,78296
deu_Latn-lim_Latn,8518,38746,2166,8518,38114,2274,76860
aze_Latn-nso_Latn,6215,28260,1581,6215,46357,1565,74617
asm_Beng-aze_Latn,9877,40572,16069,9877,33157,1499,73729
awa_Deva-kas_Arab,3841,37448,535,3841,34415,425,71863
aze_Latn-wln_Latn,9685,30493,1692,9685,39608,1533,70101
guj_Gujr-sat_Olck,4134,33361,2606,4134,33531,331,66892
crh_Latn-deu_Latn,7600,32679,1173,7600,32351,1172,65030
deu_Latn-lug_Latn,6227,28792,1793,6227,34359,1899,63151
asm_Beng-sat_Olck,5053,33752,5920,5053,28626,441,62378
ara_Arab-ltz_Latn,7022,29666,1580,7022,29880,1743,59546
hin_Deva-sat_Olck,5383,31649,328,5383,27608,299,59257
ara_Arab-lim_Latn,7471,28466,1140,7471,29348,1209,57814
deu_Latn-fur_Latn,5287,26616,1280,5287,30807,1358,57423
aze_Latn-bre_Latn,8700,26025,1614,8700,31149,2162,57174
ara_Arab-tsn_Latn,12333,27729,761,12333,28173,1290,55902
eng_Latn-cor_Latn,5789,27464,10787,5789,27549,4812,55013
bho_Deva-sat_Olck,3653,32425,581,3653,21177,375,53602
aze_Latn-nno_Latn,6975,24717,1476,6975,26554,1542,51271
ast_Latn-aze_Latn,6984,28421,1031,6984,22790,950,51211
zho_Hani-yue_Hani,25582,25582,39650,25582,25582,2792,51164
deu_Latn-lin_Latn,5775,24128,1097,5775,26451,996,50579
aze_Latn-dzo_Tibt,10065,30958,1799,10065,19448,716,50406
fur_Latn-nep_Deva,4611,27112,1301,4611,23285,432,50397
ltz_Latn-nep_Deva,6853,24737,1637,6853,25323,905,50060
lim_Latn-nep_Deva,5821,23757,1012,5821,24074,437,47831
eng_Latn-ven_Latn,1628,22879,3125,1628,24841,1178,47720
aze_Latn-ori_Orya,7064,21863,960,7064,25679,610,47542
ara_Arab-fur_Latn,4730,20412,1224,4730,26351,1186,46763
zho_Hani-crh_Latn,7939,11131,8945,7939,35401,1421,46532
aze_Latn-lim_Latn,5653,21132,926,5653,23429,951,44561
ara_Arab-aym_Latn,1600,23331,1179,1600,20921,1351,44252
zho_Hani-gla_Latn,5028,5408,5441,5028,38388,492,43796
deu_Latn-tir_Ethi,2660,20692,1490,2660,22687,351,43379
eng_Latn-ile_Latn,3812,21215,8228,3812,20902,3074,42117
aze_Latn-kin_Latn,6275,24319,1535,6275,17472,1108,41791
zho_Hani-asm_Beng,7699,10946,8498,7699,30667,8391,41613
eng_Latn-mhr_Cyrl,5201,21639,6935,5201,19677,1602,41316
aze_Latn-fur_Latn,4005,17588,1145,4005,23523,1120,41111
aym_Latn-deu_Latn,1507,17355,1600,1507,23198,1629,40553
aze_Latn-oci_Latn,6726,18134,1133,6726,22282,1259,40416
zho_Hani-lim_Latn,7444,8678,8278,7444,31163,1134,39841
eng_Latn-dtp_Latn,3117,19350,6393,3117,19466,2452,38816
deu_Latn-mhr_Cyrl,4677,19424,1009,4677,17787,1500,37211
ara_Arab-tuk_Latn,4001,19197,1171,4001,17910,1471,37107
deu_Latn-ile_Latn,3576,17413,2987,3576,18234,2974,35647
zho_Hani-ful_Latn,4462,4881,4928,4462,28637,810,33518
ceb_Latn-gla_Latn,676,16219,571,676,15467,71,31686
ara_Arab-lin_Latn,3535,14961,463,3535,16226,422,31187
aze_Latn-mai_Deva,5083,14432,679,5083,16654,647,31086
aze_Latn-glv_Latn,3065,12830,917,3065,17755,788,30585
nep_Deva-yid_Hebr,4717,15879,503,4717,14649,105,30528
ara_Arab-ina_Latn,3812,13941,509,3812,15762,493,29703
deu_Latn-orm_Latn,5699,15141,837,5699,13749,659,28890
eng_Latn-cbk_Latn,2499,13913,5072,2499,14787,1897,28700
deu_Latn-tuk_Latn,3286,15512,854,3286,12811,1082,28323
zho_Hani-fil_Latn,1866,1927,2405,1866,26233,1703,28160
zho_Hani-kin_Latn,3486,4978,5366,3486,21972,2713,26950
zho_Hani-tsn_Latn,7840,8174,7983,7840,17857,749,26031
eng_Latn-vol_Latn,2801,14762,5647,2801,11182,2248,25944
eng_Latn-ang_Latn,4330,12685,4596,4330,12470,183,25155
div_Thaa-nep_Deva,3036,10982,304,3036,12212,127,23194
eng_Latn-aka_Latn,1003,11701,1771,1003,11146,1202,22847
deu_Latn-run_Latn,2707,13629,1861,2707,8708,1914,22337
deu_Latn-ido_Latn,2675,11268,1355,2675,10788,1359,22056
eng_Latn-dzo_Tibt,3464,13278,4044,3464,8511,466,21789
deu_Latn-jbo_Latn,2113,9886,1128,2113,11437,672,21323
deu_Latn-tlh_Latn,2101,13178,1623,2101,8047,1636,21225
aze_Latn-fry_Latn,3458,10226,424,3458,10333,420,20559
eng_Latn-bis_Latn,1195,10097,3114,1195,10220,1699,20317
eng_Latn-zsm_Latn,1442,10593,2967,1442,9612,1179,20205
aze_Latn-gla_Latn,2886,8169,432,2886,11981,528,20150
eng_Latn-bam_Latn,1385,10826,3202,1385,9071,1539,19897
zho_Hani-nan_Latn,686,905,1529,686,18723,836,19628
zho_Hani-nso_Latn,1914,1996,2596,1914,17066,710,19062
eng_Latn-tet_Latn,679,9452,1322,679,9246,660,18698
aze_Latn-nds_Latn,4102,9432,545,4102,8984,653,18416
eng_Latn-pam_Latn,1637,9723,3312,1637,8517,1399,18240
zho_Hani-fur_Latn,2725,2914,3198,2725,15048,682,17962
fil_Latn-nep_Deva,968,9198,567,968,8757,82,17955
aze_Latn-wol_Latn,3763,8820,711,3763,9054,831,17874
zho_Hani-ina_Latn,2491,3130,2747,2491,14405,497,17535
aze_Latn-tsn_Latn,3891,8381,410,3891,8740,466,17121
eng_Latn-frp_Latn,2882,8464,3075,2882,8316,145,16780
nep_Deva-tuk_Latn,2474,8911,345,2474,7703,468,16614
ang_Latn-deu_Latn,2645,7731,72,2645,8460,90,16191
aze_Latn-ssw_Latn,2087,8347,540,2087,7694,507,16041
eng_Latn-kha_Latn,1397,7545,2828,1397,8456,1026,16001
zho_Hani-tuk_Latn,3030,3342,3640,3030,12302,973,15644
zho_Hani-lug_Latn,2715,3346,2869,2715,11321,438,14667
deu_Latn-cor_Latn,1611,7202,953,1611,7317,1010,14519
aze_Latn-tuk_Latn,2126,7224,533,2126,7034,488,14258
mhr_Cyrl-nep_Deva,1687,6487,503,1687,7390,233,13877
bod_Tibt-deu_Latn,1497,6526,288,1497,7346,437,13872
eng_Latn-bod_Tibt,1468,7606,2000,1468,6118,332,13724
eng_Latn-sco_Latn,770,6878,1393,770,6561,490,13439
eng_Latn-mad_Latn,229,7263,615,229,6048,465,13311
aze_Latn-hbs_Latn,350,6061,376,350,7187,379,13248
aze_Latn-ful_Latn,2508,6223,450,2508,6694,468,12917
deu_Latn-kon_Latn,1791,6184,105,1791,6628,150,12812
eng_Latn-wuu_Hani,1670,8500,3437,1670,4214,105,12714
nep_Deva-tat_Latn,2100,6883,199,2100,5724,329,12607
arg_Latn-ara_Arab,1303,6916,585,1303,5449,428,12365
nep_Deva-tsn_Latn,2990,5946,84,2990,6300,161,12246
ara_Arab-kon_Latn,1712,5723,139,1712,6377,156,12100
ara_Arab-ckb_Arab,2374,6550,362,2374,5282,119,11832
deu_Latn-sco_Latn,819,5508,447,819,6111,489,11619
deu_Latn-kua_Latn,697,5866,1086,697,5716,1048,11582
cre_Latn-eng_Latn,1016,4664,487,1016,6899,484,11563
deu_Latn-frp_Latn,1821,5826,63,1821,5415,41,11241
eng_Latn-roh_Latn,677,5797,1375,677,5438,728,11235
ara_Arab-bod_Tibt,1307,6345,539,1307,4818,238,11163
zho_Hani-arg_Latn,1883,1953,2024,1883,8927,148,10880
eng_Latn-inh_Cyrl,403,5546,852,403,5180,394,10726
eng_Latn-kua_Latn,601,5314,1783,601,4893,907,10207
ara_Arab-ile_Latn,684,5039,792,684,5168,548,10207
eng_Latn-grc_Grek,877,5617,1571,877,4458,558,10075
ara_Arab-san_Deva,1637,5580,304,1637,4429,222,10009
deu_Latn-inh_Cyrl,387,4945,350,387,5060,390,10005
lug_Latn-nep_Deva,1750,5075,160,1750,4826,113,9901
ara_Arab-inh_Cyrl,438,4553,323,438,5338,401,9891
aze_Latn-inh_Cyrl,396,4727,403,396,5053,386,9780
aze_Latn-mhr_Cyrl,1741,4663,302,1741,4564,343,9227
eng_Latn-oss_Cyrl,1311,4951,1621,1311,4197,300,9148
hne_Deva-sat_Olck,602,4894,74,602,4212,85,9106
aze_Latn-ina_Latn,1673,4223,50,1673,4800,44,9023
zho_Hani-kon_Latn,1750,2253,1846,1750,6756,169,9009
nep_Deva-snd_Arab,1416,4510,105,1416,4478,121,8988
ful_Latn-nep_Deva,1719,4546,276,1719,4313,156,8859
ang_Latn-nep_Deva,1653,4357,7,1653,4416,8,8773
kon_Latn-nep_Deva,1300,4510,89,1300,4107,20,8617
eng_Latn-zza_Latn,1306,4362,1891,1306,4195,440,8557
deu_Latn-lfn_Latn,574,3975,522,574,4532,526,8507
ina_Latn-nep_Deva,1491,4394,43,1491,4098,19,8492
deu_Latn-san_Deva,1558,4828,146,1558,3623,123,8451
deu_Latn-mad_Latn,142,4510,152,142,3719,162,8229
aze_Latn-kon_Latn,1301,3709,48,1301,4374,74,8083
ara_Arab-sco_Latn,700,3590,129,700,4472,335,8062
eng_Latn-ace_Latn,1260,4035,1402,1260,3996,105,8031
fao_Latn-nep_Deva,1114,3756,85,1114,4156,59,7912
ara_Arab-cor_Latn,1103,3782,259,1103,4089,255,7871
bod_Tibt-nep_Deva,1381,3256,137,1381,4567,137,7823
deu_Latn-srd_Latn,841,3654,176,841,4121,170,7775
ara_Arab-fao_Latn,1097,3926,166,1097,3753,146,7679
ara_Arab-dzo_Tibt,1168,5040,256,1168,2584,25,7624
aze_Latn-bod_Tibt,1338,4357,413,1338,3177,194,7534
ara_Arab-ido_Latn,1143,3817,151,1143,3612,147,7429
eng_Latn-lad_Latn,861,3741,1731,861,3679,700,7420
deu_Latn-dsb_Latn,727,3949,568,727,3453,570,7402
zho_Hani-lin_Latn,1980,2051,2080,1980,5159,114,7210
ang_Latn-aze_Latn,1370,3636,6,1370,3567,16,7203
deu_Latn-wuu_Hani,1106,4804,1179,1106,2302,36,7106
deu_Latn-tso_Latn,711,3214,145,711,3813,143,7027
aze_Latn-ido_Latn,1250,3381,144,1250,3499,122,6880
deu_Latn-szl_Latn,693,3625,209,693,3131,193,6756
ace_Latn-deu_Latn,953,3306,92,953,3396,103,6702
aze_Latn-lug_Latn,998,3122,218,998,3492,362,6614
deu_Latn-oss_Cyrl,994,3490,190,994,3119,203,6609
ido_Latn-nep_Deva,1138,3150,119,1138,3399,68,6549
zho_Hani-tir_Ethi,870,1018,1158,870,5477,39,6495
aze_Latn-lin_Latn,1340,3060,168,1340,3296,298,6356
zho_Hani-orm_Latn,1967,2040,2082,1967,4235,186,6275
eng_Latn-chv_Cyrl,872,3404,1325,872,2770,375,6174
eng_Latn-mfe_Latn,271,3149,541,271,2847,235,5996
